Product ID,Product Name,Date,Online Store Location,Sales Quantity,Selling Price,Promotions,Demand Trend,Customer Segments,Warehouse Location,Stock Levels,Stockout Frequency,Reorder Point,Order Fulfillment Time (days),Retail Store Location,Market Price,Competitor Prices,Discounts,Sales Volume,Return Rate (%),Elasticity Index,Category_Electronics,Category_Fashion,Category_Furniture,Category_Groceries,Category_Home Appliances
1411,Chair,2024-05-08,Ahmedabad,30,27.41,1,0,2,Bangalore,635,2,173,1,Bangalore,27.41,53.92,27.41,230,3.96,0.53,False,False,True,False,False
1411,Chair,2024-05-08,Ahmedabad,30,31.16,1,0,2,Bangalore,326,4,82,9,Ahmedabad,35.7,15.79,35.46,289,3.93,1.87,False,False,True,False,False
1411,Chair,2024-05-08,Ahmedabad,30,27.41,1,0,2,Bangalore,326,4,82,9,Bangalore,27.41,53.92,27.41,230,3.96,0.53,False,False,True,False,False
1411,Chair,2024-05-08,Ahmedabad,30,31.16,1,0,2,Mumbai,948,9,136,13,Ahmedabad,35.7,15.79,35.46,289,3.93,1.87,False,False,True,False,False
1411,Chair,2024-05-08,Ahmedabad,30,27.41,1,0,2,Mumbai,948,9,136,13,Bangalore,27.41,53.92,27.41,230,3.96,0.53,False,False,True,False,False
1486,Desk,2024-03-29,Hyderabad,418,6.34,0,0,1,Mumbai,474,18,47,2,Bangalore,12.61,91.8,9.41,352,3.61,2.26,False,False,True,False,False
1486,Desk,2024-03-29,Hyderabad,418,6.34,0,0,1,Mumbai,474,18,47,2,Chennai,53.11,38.25,30.93,354,6.49,0.64,False,False,True,False,False
1486,Desk,2024-03-29,Hyderabad,418,6.34,0,0,1,Chennai,888,5,199,13,Bangalore,12.61,91.8,9.41,352,3.61,2.26,False,False,True,False,False
1486,Desk,2024-03-29,Hyderabad,418,6.34,0,0,1,Chennai,888,5,199,13,Chennai,53.11,38.25,30.93,354,6.49,0.64,False,False,True,False,False
3151,Sofa,2024-08-27,Kolkata,149,21.26,1,0,0,Delhi,127,7,75,3,Delhi,21.26,68.13,21.26,64,8.27,2.03,False,False,True,False,False
3151,Sofa,2024-08-27,Kolkata,149,48.8,1,0,0,Delhi,127,7,75,3,Bangalore,82.54,16.22,33.83,454,15.54,2.06,False,False,True,False,False
3151,Sofa,2024-08-27,Kolkata,149,19.73,1,0,0,Delhi,127,7,75,3,Bangalore,19.73,99.42,19.2,409,12.2,1.79,False,False,True,False,False
9109,Washing Machine,2024-10-12,Mumbai,101,16.28,0,1,1,Bangalore,498,7,165,12,Bangalore,16.28,99.37,16.28,319,2.51,1.58,False,False,False,False,True
9109,Washing Machine,2024-10-12,Mumbai,101,41.31,0,1,1,Bangalore,498,7,165,12,Hyderabad,91.67,67.17,36.49,102,17.87,2.36,False,False,False,False,True
7227,T-Shirt,2024-10-26,Mumbai,250,28.95,0,0,1,Kolkata,669,10,63,12,Mumbai,28.95,75.84,2.51,428,1.18,2.31,False,True,False,False,False
7227,T-Shirt,2024-10-26,Mumbai,250,43.43,0,0,1,Kolkata,669,10,63,12,Chennai,54.96,45.19,48.47,134,0.32,0.96,False,True,False,False,False
9208,Laptop,2024-10-09,Pune,110,21.46,0,2,1,Chennai,466,5,159,2,Mumbai,80.18,40.46,13.12,234,18.37,0.95,True,False,False,False,False
4236,Laptop,2024-09-27,Kolkata,221,17.78,0,0,2,Pune,165,16,165,13,Ahmedabad,17.78,16.81,17.78,212,0.03,1.54,True,False,False,False,False
4236,Laptop,2024-09-27,Kolkata,221,17.78,0,0,2,Chennai,178,7,46,11,Ahmedabad,17.78,16.81,17.78,212,0.03,1.54,True,False,False,False,False
1486,Desk,2024-08-02,Kolkata,400,12.61,0,2,1,Mumbai,474,18,47,2,Bangalore,12.61,91.8,9.41,352,3.61,2.26,False,False,True,False,False
1486,Desk,2024-08-02,Kolkata,400,53.11,0,2,1,Mumbai,474,18,47,2,Chennai,53.11,38.25,30.93,354,6.49,0.64,False,False,True,False,False
1486,Desk,2024-08-02,Kolkata,400,12.61,0,2,1,Chennai,888,5,199,13,Bangalore,12.61,91.8,9.41,352,3.61,2.26,False,False,True,False,False
1486,Desk,2024-08-02,Kolkata,400,53.11,0,2,1,Chennai,888,5,199,13,Chennai,53.11,38.25,30.93,354,6.49,0.64,False,False,True,False,False
1789,Smartphone,2024-10-23,Chennai,228,6.38,1,2,0,Delhi,332,15,191,2,Chennai,6.38,72.28,6.38,135,4.98,2.32,True,False,False,False,False
1789,Smartphone,2024-10-23,Chennai,228,6.38,1,2,0,Kolkata,912,6,171,11,Chennai,6.38,72.28,6.38,135,4.98,2.32,True,False,False,False,False
9739,Sofa,2024-10-15,Mumbai,485,7.31,0,2,2,Delhi,544,5,46,8,Ahmedabad,89.74,32.07,24.67,108,6.33,2.47,False,False,True,False,False
9739,Sofa,2024-10-15,Mumbai,485,7.31,0,2,2,Bangalore,686,3,62,13,Ahmedabad,89.74,32.07,24.67,108,6.33,2.47,False,False,True,False,False
9739,Sofa,2024-10-15,Mumbai,485,7.31,0,2,2,Delhi,539,6,26,6,Ahmedabad,89.74,32.07,24.67,108,6.33,2.47,False,False,True,False,False
4619,Jacket,2024-03-24,Kolkata,287,70.63,0,1,0,Delhi,897,6,128,3,Pune,70.63,72.25,41.19,147,16.77,2.3,False,True,False,False,False
4619,Jacket,2024-03-24,Kolkata,287,77.24,0,1,0,Delhi,897,6,128,3,Chennai,81.27,29.55,48.86,289,16.9,1.79,False,True,False,False,False
4619,Jacket,2024-03-24,Kolkata,287,63.68,0,1,0,Delhi,897,6,128,3,Hyderabad,63.68,73.82,28.92,369,7.95,0.81,False,True,False,False,False
4619,Jacket,2024-03-24,Kolkata,287,70.63,0,1,0,Bangalore,768,5,168,7,Pune,70.63,72.25,41.19,147,16.77,2.3,False,True,False,False,False
4619,Jacket,2024-03-24,Kolkata,287,77.24,0,1,0,Bangalore,768,5,168,7,Chennai,81.27,29.55,48.86,289,16.9,1.79,False,True,False,False,False
4619,Jacket,2024-03-24,Kolkata,287,63.68,0,1,0,Bangalore,768,5,168,7,Hyderabad,63.68,73.82,28.92,369,7.95,0.81,False,True,False,False,False
4619,Jacket,2024-03-24,Kolkata,287,70.63,0,1,0,Chennai,301,17,145,5,Pune,70.63,72.25,41.19,147,16.77,2.3,False,True,False,False,False
4619,Jacket,2024-03-24,Kolkata,287,77.24,0,1,0,Chennai,301,17,145,5,Chennai,81.27,29.55,48.86,289,16.9,1.79,False,True,False,False,False
4619,Jacket,2024-03-24,Kolkata,287,63.68,0,1,0,Chennai,301,17,145,5,Hyderabad,63.68,73.82,28.92,369,7.95,0.81,False,True,False,False,False
2527,Jeans,2024-03-16,Ahmedabad,420,18.3,0,2,1,Hyderabad,990,6,191,11,Hyderabad,87.39,25.63,25.23,354,6.41,0.59,False,True,False,False,False
2527,Jeans,2024-03-16,Ahmedabad,420,18.3,0,2,1,Ahmedabad,793,11,41,10,Hyderabad,87.39,25.63,25.23,354,6.41,0.59,False,True,False,False,False
1879,Bookshelf,2024-03-16,Ahmedabad,362,15.49,0,2,0,Kolkata,520,6,78,11,Hyderabad,15.49,56.81,15.49,328,7.28,2.3,False,False,True,False,False
1879,Bookshelf,2024-03-16,Ahmedabad,362,13.94,0,2,0,Kolkata,520,6,78,11,Ahmedabad,13.94,56.39,13.94,141,0.8,0.94,False,False,True,False,False
1847,Hoodie,2024-12-05,Ahmedabad,45,68.38,1,1,1,Kolkata,335,11,26,11,Ahmedabad,68.38,49.21,3.43,52,18.5,2.13,False,True,False,False,False
1847,Hoodie,2024-12-05,Ahmedabad,45,81.69,1,1,1,Kolkata,335,11,26,11,Hyderabad,81.69,18.84,31.22,286,11.05,1.78,False,True,False,False,False
2749,Fan,2024-05-21,Ahmedabad,434,67.83,0,2,2,Hyderabad,374,1,113,13,Bangalore,67.83,88.92,7.67,132,19.3,1.87,False,False,False,False,True
7683,Monitor,2024-06-01,Ahmedabad,53,53.73,0,2,1,Kolkata,742,1,180,3,Ahmedabad,63.11,43.58,8.27,469,13.05,0.75,True,False,False,False,False
7683,Monitor,2024-06-01,Ahmedabad,53,53.73,0,2,1,Chennai,711,12,169,6,Ahmedabad,63.11,43.58,8.27,469,13.05,0.75,True,False,False,False,False
9533,Bread,2024-05-08,Mumbai,299,52.66,1,1,0,Hyderabad,495,19,171,5,Bangalore,52.66,9.15,21.79,144,12.71,1.54,False,False,False,True,False
9533,Bread,2024-05-08,Mumbai,299,52.66,1,1,0,Ahmedabad,312,14,132,5,Bangalore,52.66,9.15,21.79,144,12.71,1.54,False,False,False,True,False
3945,Fan,2024-10-27,Bangalore,195,24.94,1,1,0,Hyderabad,995,11,10,11,Ahmedabad,87.73,61.44,49.73,55,16.5,2.17,False,False,False,False,True
3945,Fan,2024-10-27,Bangalore,195,24.94,1,1,0,Hyderabad,995,11,10,11,Ahmedabad,45.72,25.3,45.72,65,0.09,2.01,False,False,False,False,True
1701,Smartphone,2024-10-19,Ahmedabad,335,12.89,0,0,2,Hyderabad,244,6,55,7,Mumbai,12.89,97.29,12.89,288,17.37,1.02,True,False,False,False,False
1701,Smartphone,2024-10-19,Ahmedabad,335,12.89,0,0,2,Mumbai,549,6,143,9,Mumbai,12.89,97.29,12.89,288,17.37,1.02,True,False,False,False,False
6089,Sneakers,2024-04-17,Mumbai,220,93.24,0,1,1,Bangalore,690,2,192,1,Bangalore,97.21,52.02,7.24,114,19.52,1.36,False,True,False,False,False
6089,Sneakers,2024-04-17,Mumbai,220,34.81,0,1,1,Bangalore,690,2,192,1,Mumbai,34.81,42.21,33.93,423,11.08,0.63,False,True,False,False,False
6089,Sneakers,2024-04-17,Mumbai,220,93.24,0,1,1,Chennai,101,17,101,11,Bangalore,97.21,52.02,7.24,114,19.52,1.36,False,True,False,False,False
6089,Sneakers,2024-04-17,Mumbai,220,34.81,0,1,1,Chennai,101,17,101,11,Mumbai,34.81,42.21,33.93,423,11.08,0.63,False,True,False,False,False
3187,Headphones,2024-04-30,Hyderabad,302,46.37,0,0,0,Kolkata,168,13,168,12,Ahmedabad,85.09,56.36,35.9,357,19.59,2.22,True,False,False,False,False
5488,Coffee,2024-09-04,Mumbai,287,10.26,1,2,0,Bangalore,762,16,123,1,Kolkata,10.26,5.53,10.26,121,7.93,0.97,False,False,False,True,False
5488,Coffee,2024-09-04,Mumbai,287,10.26,1,2,0,Kolkata,549,19,52,13,Kolkata,10.26,5.53,10.26,121,7.93,0.97,False,False,False,True,False
4633,Laptop,2024-08-20,Hyderabad,23,13.28,1,1,2,Kolkata,271,16,92,2,Chennai,21.34,15.32,9.21,295,16.32,1.89,True,False,False,False,False
4633,Laptop,2024-08-20,Hyderabad,23,13.28,1,1,2,Kolkata,271,16,92,2,Ahmedabad,87.83,38.9,6.51,474,14.01,0.61,True,False,False,False,False
4633,Laptop,2024-08-20,Hyderabad,23,13.28,1,1,2,Kolkata,271,16,92,2,Chennai,98.52,70.45,5.19,154,14.18,2.09,True,False,False,False,False
4633,Laptop,2024-08-20,Hyderabad,23,13.28,1,1,2,Bangalore,915,9,77,11,Chennai,21.34,15.32,9.21,295,16.32,1.89,True,False,False,False,False
4633,Laptop,2024-08-20,Hyderabad,23,13.28,1,1,2,Bangalore,915,9,77,11,Ahmedabad,87.83,38.9,6.51,474,14.01,0.61,True,False,False,False,False
4633,Laptop,2024-08-20,Hyderabad,23,13.28,1,1,2,Bangalore,915,9,77,11,Chennai,98.52,70.45,5.19,154,14.18,2.09,True,False,False,False,False
4633,Laptop,2024-08-20,Hyderabad,23,13.28,1,1,2,Mumbai,231,0,133,8,Chennai,21.34,15.32,9.21,295,16.32,1.89,True,False,False,False,False
4633,Laptop,2024-08-20,Hyderabad,23,13.28,1,1,2,Mumbai,231,0,133,8,Ahmedabad,87.83,38.9,6.51,474,14.01,0.61,True,False,False,False,False
4633,Laptop,2024-08-20,Hyderabad,23,13.28,1,1,2,Mumbai,231,0,133,8,Chennai,98.52,70.45,5.19,154,14.18,2.09,True,False,False,False,False
3101,Refrigerator,2024-10-28,Mumbai,378,26.22,0,1,2,Bangalore,655,5,72,10,Kolkata,26.22,48.53,26.22,145,15.27,0.64,False,False,False,False,True
3101,Refrigerator,2024-10-28,Mumbai,378,26.22,0,1,2,Ahmedabad,238,11,154,3,Kolkata,26.22,48.53,26.22,145,15.27,0.64,False,False,False,False,True
3101,Refrigerator,2024-10-28,Mumbai,378,26.22,0,1,2,Hyderabad,459,17,187,3,Kolkata,26.22,48.53,26.22,145,15.27,0.64,False,False,False,False,True
3101,Refrigerator,2024-10-28,Mumbai,378,26.22,0,1,2,Chennai,957,18,80,6,Kolkata,26.22,48.53,26.22,145,15.27,0.64,False,False,False,False,True
9104,Jacket,2024-09-01,Mumbai,66,38.12,0,1,0,Hyderabad,936,3,62,5,Bangalore,88.61,54.75,43.58,286,1.65,2.18,False,True,False,False,False
2773,Rice,2024-11-17,Kolkata,430,20.76,0,2,2,Pune,235,14,66,11,Mumbai,78.15,89.08,1.54,30,16.21,0.61,False,False,False,True,False
2773,Rice,2024-11-17,Kolkata,430,20.76,0,2,2,Pune,235,14,66,11,Mumbai,23.68,5.26,23.68,359,14.19,0.91,False,False,False,True,False
2773,Rice,2024-11-17,Kolkata,430,20.76,0,2,2,Pune,235,14,66,11,Kolkata,51.31,25.86,38.14,30,5.73,0.51,False,False,False,True,False
2773,Rice,2024-11-17,Kolkata,430,20.76,0,2,2,Pune,235,14,66,11,Pune,35.97,9.65,33.02,255,10.48,1.04,False,False,False,True,False
2773,Rice,2024-11-17,Kolkata,430,20.76,0,2,2,Chennai,210,8,45,7,Mumbai,78.15,89.08,1.54,30,16.21,0.61,False,False,False,True,False
2773,Rice,2024-11-17,Kolkata,430,20.76,0,2,2,Chennai,210,8,45,7,Mumbai,23.68,5.26,23.68,359,14.19,0.91,False,False,False,True,False
2773,Rice,2024-11-17,Kolkata,430,20.76,0,2,2,Chennai,210,8,45,7,Kolkata,51.31,25.86,38.14,30,5.73,0.51,False,False,False,True,False
2773,Rice,2024-11-17,Kolkata,430,20.76,0,2,2,Chennai,210,8,45,7,Pune,35.97,9.65,33.02,255,10.48,1.04,False,False,False,True,False
2773,Rice,2024-11-17,Kolkata,430,20.76,0,2,2,Bangalore,957,10,93,2,Mumbai,78.15,89.08,1.54,30,16.21,0.61,False,False,False,True,False
2773,Rice,2024-11-17,Kolkata,430,20.76,0,2,2,Bangalore,957,10,93,2,Mumbai,23.68,5.26,23.68,359,14.19,0.91,False,False,False,True,False
2773,Rice,2024-11-17,Kolkata,430,20.76,0,2,2,Bangalore,957,10,93,2,Kolkata,51.31,25.86,38.14,30,5.73,0.51,False,False,False,True,False
2773,Rice,2024-11-17,Kolkata,430,20.76,0,2,2,Bangalore,957,10,93,2,Pune,35.97,9.65,33.02,255,10.48,1.04,False,False,False,True,False
5052,Bookshelf,2024-06-23,Bangalore,323,79.72,0,0,2,Chennai,888,17,121,1,Chennai,79.72,76.97,4.03,153,7.69,1.01,False,False,True,False,False
5052,Bookshelf,2024-06-23,Bangalore,323,79.72,0,0,2,Mumbai,369,9,32,4,Chennai,79.72,76.97,4.03,153,7.69,1.01,False,False,True,False,False
8803,Sofa,2024-02-02,Ahmedabad,489,27.44,1,2,2,Chennai,297,4,155,12,Bangalore,27.44,23.52,5.07,40,1.8,1.77,False,False,True,False,False
1839,Desk,2024-04-22,Delhi,1,9.9,1,0,1,Hyderabad,193,18,76,4,Chennai,99.55,35.66,38.05,76,3.03,2.26,False,False,True,False,False
1839,Desk,2024-04-22,Delhi,1,9.9,1,0,1,Hyderabad,193,18,76,4,Hyderabad,21.56,55.93,21.56,479,18.05,0.8,False,False,True,False,False
1839,Desk,2024-04-22,Delhi,1,9.9,1,0,1,Hyderabad,193,18,76,4,Kolkata,72.72,32.33,29.05,52,0.67,1.72,False,False,True,False,False
4002,Headphones,2024-02-23,Bangalore,126,30.72,1,2,1,Bangalore,925,14,96,12,Chennai,30.72,6.66,10.07,31,17.29,1.65,True,False,False,False,False
4002,Headphones,2024-02-23,Bangalore,126,62.18,1,2,1,Bangalore,925,14,96,12,Hyderabad,62.18,34.49,13.2,230,10.82,0.55,True,False,False,False,False
4002,Headphones,2024-02-23,Bangalore,126,41.43,1,2,1,Bangalore,925,14,96,12,Mumbai,41.43,77.07,36.62,277,3.31,0.96,True,False,False,False,False
4002,Headphones,2024-02-23,Bangalore,126,30.72,1,2,1,Hyderabad,770,6,158,7,Chennai,30.72,6.66,10.07,31,17.29,1.65,True,False,False,False,False
4002,Headphones,2024-02-23,Bangalore,126,62.18,1,2,1,Hyderabad,770,6,158,7,Hyderabad,62.18,34.49,13.2,230,10.82,0.55,True,False,False,False,False
4002,Headphones,2024-02-23,Bangalore,126,41.43,1,2,1,Hyderabad,770,6,158,7,Mumbai,41.43,77.07,36.62,277,3.31,0.96,True,False,False,False,False
9349,Sneakers,2024-12-24,Chennai,426,50.31,0,0,0,Pune,253,0,53,4,Bangalore,54.32,97.72,47.23,115,13.24,2.43,False,True,False,False,False
2644,Desk,2024-08-21,Delhi,198,29.84,0,0,1,Chennai,836,5,72,1,Delhi,44.01,49.07,28.32,470,18.05,2.18,False,False,True,False,False
2644,Desk,2024-08-21,Delhi,198,23.6,0,0,1,Chennai,836,5,72,1,Mumbai,23.6,15.33,23.6,4,6.83,1.8,False,False,True,False,False
2644,Desk,2024-08-21,Delhi,198,29.84,0,0,1,Bangalore,381,2,66,5,Delhi,44.01,49.07,28.32,470,18.05,2.18,False,False,True,False,False
2644,Desk,2024-08-21,Delhi,198,23.6,0,0,1,Bangalore,381,2,66,5,Mumbai,23.6,15.33,23.6,4,6.83,1.8,False,False,True,False,False
9104,Jacket,2024-08-13,Kolkata,93,67.18,1,2,0,Hyderabad,936,3,62,5,Bangalore,88.61,54.75,43.58,286,1.65,2.18,False,True,False,False,False
2179,Headphones,2024-08-14,Kolkata,455,82.67,0,2,2,Bangalore,689,16,45,7,Mumbai,82.67,99.22,16.18,170,7.89,2.28,True,False,False,False,False
1745,Coffee,2024-12-10,Pune,189,5.43,0,2,0,Ahmedabad,876,11,168,5,Pune,5.43,18.39,5.43,378,11.57,2.22,False,False,False,True,False
1745,Coffee,2024-12-10,Pune,189,52.63,0,2,0,Ahmedabad,876,11,168,5,Chennai,52.63,50.8,49.08,68,14.72,1.9,False,False,False,True,False
3560,Washing Machine,2024-08-10,Delhi,265,50.6,1,0,1,Bangalore,678,1,129,2,Ahmedabad,55.79,92.35,20.04,334,1.09,2.25,False,False,False,False,True
3560,Washing Machine,2024-08-10,Delhi,265,27.84,1,0,1,Bangalore,678,1,129,2,Bangalore,27.84,40.69,5.79,453,10.05,1.37,False,False,False,False,True
3560,Washing Machine,2024-08-10,Delhi,265,50.6,1,0,1,Ahmedabad,523,9,52,4,Ahmedabad,55.79,92.35,20.04,334,1.09,2.25,False,False,False,False,True
3560,Washing Machine,2024-08-10,Delhi,265,27.84,1,0,1,Ahmedabad,523,9,52,4,Bangalore,27.84,40.69,5.79,453,10.05,1.37,False,False,False,False,True
9745,Desk,2024-11-09,Bangalore,299,6.36,1,1,0,Ahmedabad,386,1,72,3,Bangalore,22.9,8.89,22.9,162,10.2,1.81,False,False,True,False,False
9745,Desk,2024-11-09,Bangalore,299,6.36,1,1,0,Bangalore,634,0,44,5,Bangalore,22.9,8.89,22.9,162,10.2,1.81,False,False,True,False,False
7895,Hoodie,2024-02-12,Delhi,316,21.12,1,2,0,Ahmedabad,782,13,175,14,Bangalore,21.87,91.14,21.87,348,17.34,2.39,False,True,False,False,False
7895,Hoodie,2024-02-12,Delhi,316,21.12,1,2,0,Ahmedabad,782,13,175,14,Ahmedabad,69.69,47.05,16.45,78,15.54,0.69,False,True,False,False,False
7895,Hoodie,2024-02-12,Delhi,316,21.12,1,2,0,Ahmedabad,782,13,175,14,Bangalore,92.75,65.47,16.04,422,6.39,1.63,False,True,False,False,False
3352,Snacks,2024-02-25,Kolkata,368,72.69,1,0,0,Bangalore,997,17,151,1,Pune,93.32,19.16,11.45,240,9.12,0.96,False,False,False,True,False
3352,Snacks,2024-02-25,Kolkata,368,72.69,1,0,0,Bangalore,997,17,151,1,Bangalore,97.35,89.62,2.97,179,17.43,1.1,False,False,False,True,False
7875,T-Shirt,2024-03-08,Bangalore,485,11.85,1,2,0,Pune,790,15,178,2,Chennai,63.7,56.1,44.74,251,2.57,1.73,False,True,False,False,False
7875,T-Shirt,2024-03-08,Bangalore,485,11.85,1,2,0,Pune,790,15,178,2,Pune,31.69,8.2,31.69,498,12.51,1.37,False,True,False,False,False
7875,T-Shirt,2024-03-08,Bangalore,485,11.85,1,2,0,Ahmedabad,219,16,101,9,Chennai,63.7,56.1,44.74,251,2.57,1.73,False,True,False,False,False
7875,T-Shirt,2024-03-08,Bangalore,485,11.85,1,2,0,Ahmedabad,219,16,101,9,Pune,31.69,8.2,31.69,498,12.51,1.37,False,True,False,False,False
4069,Keyboard,2024-07-11,Ahmedabad,343,39.06,1,1,2,Mumbai,183,0,99,7,Hyderabad,88.33,36.58,44.99,214,8.99,2.0,True,False,False,False,False
7666,Refrigerator,2024-08-25,Ahmedabad,375,23.92,0,1,0,Bangalore,275,14,94,2,Bangalore,23.92,31.64,2.84,206,8.0,1.83,False,False,False,False,True
7666,Refrigerator,2024-08-25,Ahmedabad,375,23.92,0,1,0,Chennai,729,4,82,9,Bangalore,23.92,31.64,2.84,206,8.0,1.83,False,False,False,False,True
7309,Sofa,2024-11-14,Kolkata,419,5.48,1,2,2,Kolkata,386,0,80,13,Pune,5.48,11.21,5.48,472,14.93,2.08,False,False,True,False,False
1898,Monitor,2024-07-08,Bangalore,203,5.68,0,2,1,Pune,140,6,71,4,Bangalore,5.68,25.29,5.68,175,0.83,1.08,True,False,False,False,False
1898,Monitor,2024-07-08,Bangalore,203,68.35,0,2,1,Pune,140,6,71,4,Mumbai,82.9,99.38,26.21,129,16.78,1.95,True,False,False,False,False
1898,Monitor,2024-07-08,Bangalore,203,5.68,0,2,1,Delhi,269,14,187,13,Bangalore,5.68,25.29,5.68,175,0.83,1.08,True,False,False,False,False
1898,Monitor,2024-07-08,Bangalore,203,68.35,0,2,1,Delhi,269,14,187,13,Mumbai,82.9,99.38,26.21,129,16.78,1.95,True,False,False,False,False
1898,Monitor,2024-07-08,Bangalore,203,5.68,0,2,1,Chennai,628,14,92,4,Bangalore,5.68,25.29,5.68,175,0.83,1.08,True,False,False,False,False
1898,Monitor,2024-07-08,Bangalore,203,68.35,0,2,1,Chennai,628,14,92,4,Mumbai,82.9,99.38,26.21,129,16.78,1.95,True,False,False,False,False
1040,Fan,2024-02-16,Bangalore,163,26.04,0,0,1,Kolkata,15,13,15,6,Hyderabad,92.28,19.91,17.71,240,16.07,1.81,False,False,False,False,True
7060,T-Shirt,2024-05-29,Delhi,203,11.58,1,0,0,Ahmedabad,198,14,141,2,Mumbai,35.69,76.11,16.28,132,8.96,2.19,False,True,False,False,False
7060,T-Shirt,2024-05-29,Delhi,203,11.58,1,0,0,Ahmedabad,198,14,141,2,Bangalore,39.9,17.36,39.9,131,5.76,0.62,False,True,False,False,False
7060,T-Shirt,2024-05-29,Delhi,203,11.58,1,0,0,Ahmedabad,198,14,141,2,Pune,73.24,43.95,39.17,154,12.12,0.74,False,True,False,False,False
7060,T-Shirt,2024-05-29,Delhi,203,11.58,1,0,0,Ahmedabad,198,14,141,2,Bangalore,62.02,54.48,35.99,282,13.19,2.39,False,True,False,False,False
7060,T-Shirt,2024-05-29,Delhi,203,10.2,1,0,0,Ahmedabad,198,14,141,2,Ahmedabad,10.2,52.03,10.2,199,1.57,2.09,False,True,False,False,False
7060,T-Shirt,2024-05-29,Delhi,203,11.58,1,0,0,Chennai,841,16,47,3,Mumbai,35.69,76.11,16.28,132,8.96,2.19,False,True,False,False,False
7060,T-Shirt,2024-05-29,Delhi,203,11.58,1,0,0,Chennai,841,16,47,3,Bangalore,39.9,17.36,39.9,131,5.76,0.62,False,True,False,False,False
7060,T-Shirt,2024-05-29,Delhi,203,11.58,1,0,0,Chennai,841,16,47,3,Pune,73.24,43.95,39.17,154,12.12,0.74,False,True,False,False,False
7060,T-Shirt,2024-05-29,Delhi,203,11.58,1,0,0,Chennai,841,16,47,3,Bangalore,62.02,54.48,35.99,282,13.19,2.39,False,True,False,False,False
7060,T-Shirt,2024-05-29,Delhi,203,10.2,1,0,0,Chennai,841,16,47,3,Ahmedabad,10.2,52.03,10.2,199,1.57,2.09,False,True,False,False,False
4115,Headphones,2024-08-20,Ahmedabad,93,22.79,1,1,0,Kolkata,670,16,11,11,Ahmedabad,91.1,54.01,14.39,391,8.7,1.08,True,False,False,False,False
4115,Headphones,2024-08-20,Ahmedabad,93,22.79,1,1,0,Kolkata,670,16,11,11,Delhi,93.8,96.0,4.36,441,8.74,2.22,True,False,False,False,False
4115,Headphones,2024-08-20,Ahmedabad,93,22.79,1,1,0,Kolkata,670,16,11,11,Mumbai,34.17,43.57,34.17,124,18.03,1.65,True,False,False,False,False
4115,Headphones,2024-08-20,Ahmedabad,93,22.79,1,1,0,Ahmedabad,248,6,66,12,Ahmedabad,91.1,54.01,14.39,391,8.7,1.08,True,False,False,False,False
4115,Headphones,2024-08-20,Ahmedabad,93,22.79,1,1,0,Ahmedabad,248,6,66,12,Delhi,93.8,96.0,4.36,441,8.74,2.22,True,False,False,False,False
4115,Headphones,2024-08-20,Ahmedabad,93,22.79,1,1,0,Ahmedabad,248,6,66,12,Mumbai,34.17,43.57,34.17,124,18.03,1.65,True,False,False,False,False
6820,Jeans,2024-01-26,Bangalore,293,30.18,1,2,0,Mumbai,916,13,62,13,Chennai,45.48,62.95,31.58,23,5.63,1.3,False,True,False,False,False
6820,Jeans,2024-01-26,Bangalore,293,30.18,1,2,0,Kolkata,240,4,152,1,Chennai,45.48,62.95,31.58,23,5.63,1.3,False,True,False,False,False
6291,Monitor,2024-07-09,Pune,300,12.0,0,1,0,Ahmedabad,212,2,198,4,Mumbai,12.0,57.48,0.7,53,2.82,0.77,True,False,False,False,False
6291,Monitor,2024-07-09,Pune,300,15.27,0,1,0,Ahmedabad,212,2,198,4,Delhi,55.43,31.71,34.17,167,19.45,0.97,True,False,False,False,False
6291,Monitor,2024-07-09,Pune,300,15.27,0,1,0,Ahmedabad,212,2,198,4,Bangalore,63.79,65.78,33.02,95,15.09,0.77,True,False,False,False,False
6291,Monitor,2024-07-09,Pune,300,12.0,0,1,0,Hyderabad,183,12,127,3,Mumbai,12.0,57.48,0.7,53,2.82,0.77,True,False,False,False,False
6291,Monitor,2024-07-09,Pune,300,15.27,0,1,0,Hyderabad,183,12,127,3,Delhi,55.43,31.71,34.17,167,19.45,0.97,True,False,False,False,False
6291,Monitor,2024-07-09,Pune,300,15.27,0,1,0,Hyderabad,183,12,127,3,Bangalore,63.79,65.78,33.02,95,15.09,0.77,True,False,False,False,False
3851,Jacket,2024-11-25,Pune,369,32.8,0,2,0,Bangalore,43,4,43,7,Mumbai,32.8,94.82,24.74,15,10.86,0.61,False,True,False,False,False
3851,Jacket,2024-11-25,Pune,369,42.27,0,2,0,Bangalore,43,4,43,7,Mumbai,90.71,43.45,26.48,48,14.58,0.93,False,True,False,False,False
8284,Jeans,2024-03-10,Hyderabad,155,6.8,0,2,2,Kolkata,637,15,65,14,Hyderabad,6.8,11.22,0.64,70,17.77,1.38,False,True,False,False,False
8284,Jeans,2024-03-10,Hyderabad,155,6.8,0,2,2,Kolkata,828,10,69,12,Hyderabad,6.8,11.22,0.64,70,17.77,1.38,False,True,False,False,False
9780,Snacks,2024-12-21,Ahmedabad,301,24.99,1,0,0,Kolkata,12,12,12,7,Hyderabad,79.26,12.01,0.57,495,13.78,0.6,False,False,False,True,False
