,Product Name,Date,Online Store Location,Sales Quantity,Selling Price,Promotions,Demand Trend,Customer Segments,Warehouse Location,Stock Levels,Stockout Frequency,Reorder Point,Order Fulfillment Time (days),Retail Store Location,Market Price,Competitor Prices,Discounts,Return Rate (%),Category,Total Sales,Inventory Recommendation,Month
143,Chair,2024-07-02,Ahmedabad,47,34.21,No,Decreasing,Budget,Pune,105,7,105,12,Kolkata,34.21,91.72,22.78,0.67,Furniture,1607.8700000000001,Maintain Stock,July
144,Chair,2024-07-02,Ahmedabad,47,34.21,No,Decreasing,Budget,Chennai,900,7,83,1,Kolkata,34.21,91.72,22.78,0.67,Furniture,1607.8700000000001,Reduce Stock,July
145,Jeans,2024-07-02,Mumbai,480,12.61,Yes,Increasing,Regular,Kolkata,167,19,56,14,Kolkata,12.61,59.79,8.77,11.21,Fashion,6052.799999999999,Maintain Stock,July
146,Sofa,2024-11-24,Kolkata,164,74.09,No,Increasing,Regular,Hyderabad,744,16,107,13,Mumbai,74.09,55.23,39.72,17.8,Furniture,12150.76,Maintain Stock,November
147,Sofa,2024-11-24,Kolkata,164,35.44,No,Increasing,Regular,Hyderabad,744,16,107,13,Kolkata,35.44,48.26,35.44,4.74,Furniture,5812.16,Maintain Stock,November
148,Sofa,2024-11-24,Kolkata,164,26.21,No,Increasing,Regular,Hyderabad,744,16,107,13,Ahmedabad,26.21,48.23,25.06,13.92,Furniture,4298.4400000000005,Maintain Stock,November
149,Washing Machine,2024-01-22,Ahmedabad,357,34.69,No,Decreasing,Regular,Kolkata,705,1,192,5,Kolkata,34.69,30.03,3.47,6.34,Home Appliances,12384.33,Maintain Stock,January
150,Washing Machine,2024-01-22,Ahmedabad,357,78.61,No,Decreasing,Regular,Kolkata,705,1,192,5,Hyderabad,78.61,75.62,4.07,13.74,Home Appliances,28063.77,Maintain Stock,January
151,Washing Machine,2024-01-22,Ahmedabad,357,34.69,No,Decreasing,Regular,Chennai,883,4,27,9,Kolkata,34.69,30.03,3.47,6.34,Home Appliances,12384.33,Maintain Stock,January
152,Washing Machine,2024-01-22,Ahmedabad,357,78.61,No,Decreasing,Regular,Chennai,883,4,27,9,Hyderabad,78.61,75.62,4.07,13.74,Home Appliances,28063.77,Maintain Stock,January
153,Washing Machine,2024-01-22,Ahmedabad,357,34.69,No,Decreasing,Regular,Ahmedabad,745,14,181,9,Kolkata,34.69,30.03,3.47,6.34,Home Appliances,12384.33,Maintain Stock,January
154,Washing Machine,2024-01-22,Ahmedabad,357,78.61,No,Decreasing,Regular,Ahmedabad,745,14,181,9,Hyderabad,78.61,75.62,4.07,13.74,Home Appliances,28063.77,Maintain Stock,January
155,Laptop,2024-07-14,Hyderabad,24,24.43,Yes,Stable,Premium,Ahmedabad,811,9,18,1,Ahmedabad,24.43,64.65,6.89,11.79,Electronics,586.3199999999999,Reduce Stock,July
156,Milk,2024-03-10,Ahmedabad,255,12.74,Yes,Decreasing,Regular,Kolkata,700,6,164,10,Bangalore,12.74,41.78,7.88,13.11,Groceries,3248.7000000000003,Maintain Stock,March
157,Chair,2024-05-08,Ahmedabad,30,31.16,Yes,Decreasing,Regular,Bangalore,635,2,173,1,Ahmedabad,35.7,15.79,35.46,3.93,Furniture,934.8,Reduce Stock,May
158,Chair,2024-05-08,Ahmedabad,30,27.41,Yes,Decreasing,Regular,Bangalore,635,2,173,1,Bangalore,27.41,53.92,27.41,3.96,Furniture,822.3,Reduce Stock,May
159,Chair,2024-05-08,Ahmedabad,30,31.16,Yes,Decreasing,Regular,Bangalore,326,4,82,9,Ahmedabad,35.7,15.79,35.46,3.93,Furniture,934.8,Reduce Stock,May
160,Chair,2024-05-08,Ahmedabad,30,27.41,Yes,Decreasing,Regular,Bangalore,326,4,82,9,Bangalore,27.41,53.92,27.41,3.96,Furniture,822.3,Reduce Stock,May
161,Chair,2024-05-08,Ahmedabad,30,31.16,Yes,Decreasing,Regular,Mumbai,948,9,136,13,Ahmedabad,35.7,15.79,35.46,3.93,Furniture,934.8,Reduce Stock,May
162,Chair,2024-05-08,Ahmedabad,30,27.41,Yes,Decreasing,Regular,Mumbai,948,9,136,13,Bangalore,27.41,53.92,27.41,3.96,Furniture,822.3,Reduce Stock,May
163,Desk,2024-03-29,Hyderabad,418,6.34,No,Decreasing,Premium,Mumbai,474,18,47,2,Bangalore,12.61,91.8,9.41,3.61,Furniture,2650.12,Maintain Stock,March
164,Desk,2024-03-29,Hyderabad,418,6.34,No,Decreasing,Premium,Mumbai,474,18,47,2,Chennai,53.11,38.25,30.93,6.49,Furniture,2650.12,Maintain Stock,March
165,Desk,2024-03-29,Hyderabad,418,6.34,No,Decreasing,Premium,Chennai,888,5,199,13,Bangalore,12.61,91.8,9.41,3.61,Furniture,2650.12,Maintain Stock,March
166,Desk,2024-03-29,Hyderabad,418,6.34,No,Decreasing,Premium,Chennai,888,5,199,13,Chennai,53.11,38.25,30.93,6.49,Furniture,2650.12,Maintain Stock,March
167,Sofa,2024-08-27,Kolkata,149,21.26,Yes,Decreasing,Budget,Delhi,127,7,75,3,Delhi,21.26,68.13,21.26,8.27,Furniture,3167.7400000000002,Maintain Stock,August
168,Sofa,2024-08-27,Kolkata,149,48.8,Yes,Decreasing,Budget,Delhi,127,7,75,3,Bangalore,82.54,16.22,33.83,15.54,Furniture,7271.2,Maintain Stock,August
169,Sofa,2024-08-27,Kolkata,149,19.73,Yes,Decreasing,Budget,Delhi,127,7,75,3,Bangalore,19.73,99.42,19.2,12.2,Furniture,2939.77,Maintain Stock,August
170,Washing Machine,2024-10-12,Mumbai,101,16.28,No,Increasing,Premium,Bangalore,498,7,165,12,Bangalore,16.28,99.37,16.28,2.51,Home Appliances,1644.2800000000002,Reduce Stock,October
171,Washing Machine,2024-10-12,Mumbai,101,41.31,No,Increasing,Premium,Bangalore,498,7,165,12,Hyderabad,91.67,67.17,36.49,17.87,Home Appliances,4172.31,Reduce Stock,October
172,T-Shirt,2024-10-26,Mumbai,250,28.95,No,Decreasing,Premium,Kolkata,669,10,63,12,Mumbai,28.95,75.84,2.51,1.18,Fashion,7237.5,Maintain Stock,October
173,T-Shirt,2024-10-26,Mumbai,250,43.43,No,Decreasing,Premium,Kolkata,669,10,63,12,Chennai,54.96,45.19,48.47,0.32,Fashion,10857.5,Maintain Stock,October
174,Laptop,2024-10-09,Pune,110,21.46,No,Stable,Premium,Chennai,466,5,159,2,Mumbai,80.18,40.46,13.12,18.37,Electronics,2360.6,Reduce Stock,October
175,Laptop,2024-09-27,Kolkata,221,17.78,No,Decreasing,Regular,Pune,165,16,165,13,Ahmedabad,17.78,16.81,17.78,0.03,Electronics,3929.38,Maintain Stock,September
176,Laptop,2024-09-27,Kolkata,221,17.78,No,Decreasing,Regular,Chennai,178,7,46,11,Ahmedabad,17.78,16.81,17.78,0.03,Electronics,3929.38,Maintain Stock,September
177,Desk,2024-08-02,Kolkata,400,12.61,No,Stable,Premium,Mumbai,474,18,47,2,Bangalore,12.61,91.8,9.41,3.61,Furniture,5044.0,Maintain Stock,August
178,Desk,2024-08-02,Kolkata,400,53.11,No,Stable,Premium,Mumbai,474,18,47,2,Chennai,53.11,38.25,30.93,6.49,Furniture,21244.0,Maintain Stock,August
179,Desk,2024-08-02,Kolkata,400,12.61,No,Stable,Premium,Chennai,888,5,199,13,Bangalore,12.61,91.8,9.41,3.61,Furniture,5044.0,Maintain Stock,August
180,Desk,2024-08-02,Kolkata,400,53.11,No,Stable,Premium,Chennai,888,5,199,13,Chennai,53.11,38.25,30.93,6.49,Furniture,21244.0,Maintain Stock,August
181,Smartphone,2024-10-23,Chennai,228,6.38,Yes,Stable,Budget,Delhi,332,15,191,2,Chennai,6.38,72.28,6.38,4.98,Electronics,1454.6399999999999,Maintain Stock,October
182,Smartphone,2024-10-23,Chennai,228,6.38,Yes,Stable,Budget,Kolkata,912,6,171,11,Chennai,6.38,72.28,6.38,4.98,Electronics,1454.6399999999999,Maintain Stock,October
183,Sofa,2024-10-15,Mumbai,485,7.31,No,Stable,Regular,Delhi,544,5,46,8,Ahmedabad,89.74,32.07,24.67,6.33,Furniture,3545.35,Maintain Stock,October
184,Sofa,2024-10-15,Mumbai,485,7.31,No,Stable,Regular,Bangalore,686,3,62,13,Ahmedabad,89.74,32.07,24.67,6.33,Furniture,3545.35,Maintain Stock,October
185,Sofa,2024-10-15,Mumbai,485,7.31,No,Stable,Regular,Delhi,539,6,26,6,Ahmedabad,89.74,32.07,24.67,6.33,Furniture,3545.35,Maintain Stock,October
186,Jacket,2024-03-24,Kolkata,287,70.63,No,Increasing,Budget,Delhi,897,6,128,3,Pune,70.63,72.25,41.19,16.77,Fashion,20270.809999999998,Maintain Stock,March
187,Jacket,2024-03-24,Kolkata,287,77.24,No,Increasing,Budget,Delhi,897,6,128,3,Chennai,81.27,29.55,48.86,16.9,Fashion,22167.879999999997,Maintain Stock,March
188,Jacket,2024-03-24,Kolkata,287,63.68,No,Increasing,Budget,Delhi,897,6,128,3,Hyderabad,63.68,73.82,28.92,7.95,Fashion,18276.16,Maintain Stock,March
189,Jacket,2024-03-24,Kolkata,287,70.63,No,Increasing,Budget,Bangalore,768,5,168,7,Pune,70.63,72.25,41.19,16.77,Fashion,20270.809999999998,Maintain Stock,March
190,Jacket,2024-03-24,Kolkata,287,77.24,No,Increasing,Budget,Bangalore,768,5,168,7,Chennai,81.27,29.55,48.86,16.9,Fashion,22167.879999999997,Maintain Stock,March
191,Jacket,2024-03-24,Kolkata,287,63.68,No,Increasing,Budget,Bangalore,768,5,168,7,Hyderabad,63.68,73.82,28.92,7.95,Fashion,18276.16,Maintain Stock,March
192,Jacket,2024-03-24,Kolkata,287,70.63,No,Increasing,Budget,Chennai,301,17,145,5,Pune,70.63,72.25,41.19,16.77,Fashion,20270.809999999998,Maintain Stock,March
193,Jacket,2024-03-24,Kolkata,287,77.24,No,Increasing,Budget,Chennai,301,17,145,5,Chennai,81.27,29.55,48.86,16.9,Fashion,22167.879999999997,Maintain Stock,March
194,Jacket,2024-03-24,Kolkata,287,63.68,No,Increasing,Budget,Chennai,301,17,145,5,Hyderabad,63.68,73.82,28.92,7.95,Fashion,18276.16,Maintain Stock,March
195,Jeans,2024-03-16,Ahmedabad,420,18.3,No,Stable,Premium,Hyderabad,990,6,191,11,Hyderabad,87.39,25.63,25.23,6.41,Fashion,7686.0,Maintain Stock,March
196,Jeans,2024-03-16,Ahmedabad,420,18.3,No,Stable,Premium,Ahmedabad,793,11,41,10,Hyderabad,87.39,25.63,25.23,6.41,Fashion,7686.0,Maintain Stock,March
197,Bookshelf,2024-03-16,Ahmedabad,362,15.49,No,Stable,Budget,Kolkata,520,6,78,11,Hyderabad,15.49,56.81,15.49,7.28,Furniture,5607.38,Maintain Stock,March
198,Bookshelf,2024-03-16,Ahmedabad,362,13.94,No,Stable,Budget,Kolkata,520,6,78,11,Ahmedabad,13.94,56.39,13.94,0.8,Furniture,5046.28,Maintain Stock,March
199,Hoodie,2024-12-05,Ahmedabad,45,68.38,Yes,Increasing,Premium,Kolkata,335,11,26,11,Ahmedabad,68.38,49.21,3.43,18.5,Fashion,3077.1,Reduce Stock,December
200,Hoodie,2024-12-05,Ahmedabad,45,81.69,Yes,Increasing,Premium,Kolkata,335,11,26,11,Hyderabad,81.69,18.84,31.22,11.05,Fashion,3676.0499999999997,Reduce Stock,December
201,Fan,2024-05-21,Ahmedabad,434,67.83,No,Stable,Regular,Hyderabad,374,1,113,13,Bangalore,67.83,88.92,7.67,19.3,Home Appliances,29438.219999999998,Maintain Stock,May
202,Monitor,2024-06-01,Ahmedabad,53,53.73,No,Stable,Premium,Kolkata,742,1,180,3,Ahmedabad,63.11,43.58,8.27,13.05,Electronics,2847.69,Reduce Stock,June
203,Monitor,2024-06-01,Ahmedabad,53,53.73,No,Stable,Premium,Chennai,711,12,169,6,Ahmedabad,63.11,43.58,8.27,13.05,Electronics,2847.69,Reduce Stock,June
204,Bread,2024-05-08,Mumbai,299,52.66,Yes,Increasing,Budget,Hyderabad,495,19,171,5,Bangalore,52.66,9.15,21.79,12.71,Groceries,15745.339999999998,Maintain Stock,May
205,Bread,2024-05-08,Mumbai,299,52.66,Yes,Increasing,Budget,Ahmedabad,312,14,132,5,Bangalore,52.66,9.15,21.79,12.71,Groceries,15745.339999999998,Maintain Stock,May
206,Fan,2024-10-27,Bangalore,195,24.94,Yes,Increasing,Budget,Hyderabad,995,11,10,11,Ahmedabad,87.73,61.44,49.73,16.5,Home Appliances,4863.3,Maintain Stock,October
207,Fan,2024-10-27,Bangalore,195,24.94,Yes,Increasing,Budget,Hyderabad,995,11,10,11,Ahmedabad,45.72,25.3,45.72,0.09,Home Appliances,4863.3,Maintain Stock,October
208,Smartphone,2024-10-19,Ahmedabad,335,12.89,No,Decreasing,Regular,Hyderabad,244,6,55,7,Mumbai,12.89,97.29,12.89,17.37,Electronics,4318.150000000001,Maintain Stock,October
209,Smartphone,2024-10-19,Ahmedabad,335,12.89,No,Decreasing,Regular,Mumbai,549,6,143,9,Mumbai,12.89,97.29,12.89,17.37,Electronics,4318.150000000001,Maintain Stock,October
210,Sneakers,2024-04-17,Mumbai,220,93.24,No,Increasing,Premium,Bangalore,690,2,192,1,Bangalore,97.21,52.02,7.24,19.52,Fashion,20512.8,Maintain Stock,April
211,Sneakers,2024-04-17,Mumbai,220,34.81,No,Increasing,Premium,Bangalore,690,2,192,1,Mumbai,34.81,42.21,33.93,11.08,Fashion,7658.200000000001,Maintain Stock,April
212,Sneakers,2024-04-17,Mumbai,220,93.24,No,Increasing,Premium,Chennai,101,17,101,11,Bangalore,97.21,52.02,7.24,19.52,Fashion,20512.8,Maintain Stock,April
213,Sneakers,2024-04-17,Mumbai,220,34.81,No,Increasing,Premium,Chennai,101,17,101,11,Mumbai,34.81,42.21,33.93,11.08,Fashion,7658.200000000001,Maintain Stock,April
214,Headphones,2024-04-30,Hyderabad,302,46.37,No,Decreasing,Budget,Kolkata,168,13,168,12,Ahmedabad,85.09,56.36,35.9,19.59,Electronics,14003.74,Maintain Stock,April
215,Coffee,2024-09-04,Mumbai,287,10.26,Yes,Stable,Budget,Bangalore,762,16,123,1,Kolkata,10.26,5.53,10.26,7.93,Groceries,2944.62,Maintain Stock,September
216,Coffee,2024-09-04,Mumbai,287,10.26,Yes,Stable,Budget,Kolkata,549,19,52,13,Kolkata,10.26,5.53,10.26,7.93,Groceries,2944.62,Maintain Stock,September
217,Laptop,2024-08-20,Hyderabad,23,13.28,Yes,Increasing,Regular,Kolkata,271,16,92,2,Chennai,21.34,15.32,9.21,16.32,Electronics,305.44,Reduce Stock,August
218,Laptop,2024-08-20,Hyderabad,23,13.28,Yes,Increasing,Regular,Kolkata,271,16,92,2,Ahmedabad,87.83,38.9,6.51,14.01,Electronics,305.44,Reduce Stock,August
219,Laptop,2024-08-20,Hyderabad,23,13.28,Yes,Increasing,Regular,Kolkata,271,16,92,2,Chennai,98.52,70.45,5.19,14.18,Electronics,305.44,Reduce Stock,August
220,Laptop,2024-08-20,Hyderabad,23,13.28,Yes,Increasing,Regular,Bangalore,915,9,77,11,Chennai,21.34,15.32,9.21,16.32,Electronics,305.44,Reduce Stock,August
221,Laptop,2024-08-20,Hyderabad,23,13.28,Yes,Increasing,Regular,Bangalore,915,9,77,11,Ahmedabad,87.83,38.9,6.51,14.01,Electronics,305.44,Reduce Stock,August
222,Laptop,2024-08-20,Hyderabad,23,13.28,Yes,Increasing,Regular,Bangalore,915,9,77,11,Chennai,98.52,70.45,5.19,14.18,Electronics,305.44,Reduce Stock,August
223,Laptop,2024-08-20,Hyderabad,23,13.28,Yes,Increasing,Regular,Mumbai,231,0,133,8,Chennai,21.34,15.32,9.21,16.32,Electronics,305.44,Maintain Stock,August
224,Laptop,2024-08-20,Hyderabad,23,13.28,Yes,Increasing,Regular,Mumbai,231,0,133,8,Ahmedabad,87.83,38.9,6.51,14.01,Electronics,305.44,Maintain Stock,August
225,Laptop,2024-08-20,Hyderabad,23,13.28,Yes,Increasing,Regular,Mumbai,231,0,133,8,Chennai,98.52,70.45,5.19,14.18,Electronics,305.44,Maintain Stock,August
226,Refrigerator,2024-10-28,Mumbai,378,26.22,No,Increasing,Regular,Bangalore,655,5,72,10,Kolkata,26.22,48.53,26.22,15.27,Home Appliances,9911.16,Maintain Stock,October
227,Refrigerator,2024-10-28,Mumbai,378,26.22,No,Increasing,Regular,Ahmedabad,238,11,154,3,Kolkata,26.22,48.53,26.22,15.27,Home Appliances,9911.16,Maintain Stock,October
228,Refrigerator,2024-10-28,Mumbai,378,26.22,No,Increasing,Regular,Hyderabad,459,17,187,3,Kolkata,26.22,48.53,26.22,15.27,Home Appliances,9911.16,Maintain Stock,October
229,Refrigerator,2024-10-28,Mumbai,378,26.22,No,Increasing,Regular,Chennai,957,18,80,6,Kolkata,26.22,48.53,26.22,15.27,Home Appliances,9911.16,Maintain Stock,October
230,Jacket,2024-09-01,Mumbai,66,38.12,No,Increasing,Budget,Hyderabad,936,3,62,5,Bangalore,88.61,54.75,43.58,1.65,Fashion,2515.9199999999996,Reduce Stock,September
231,Rice,2024-11-17,Kolkata,430,20.76,No,Stable,Regular,Pune,235,14,66,11,Mumbai,78.15,89.08,1.54,16.21,Groceries,8926.800000000001,Maintain Stock,November
232,Rice,2024-11-17,Kolkata,430,20.76,No,Stable,Regular,Pune,235,14,66,11,Mumbai,23.68,5.26,23.68,14.19,Groceries,8926.800000000001,Maintain Stock,November
233,Rice,2024-11-17,Kolkata,430,20.76,No,Stable,Regular,Pune,235,14,66,11,Kolkata,51.31,25.86,38.14,5.73,Groceries,8926.800000000001,Maintain Stock,November
234,Rice,2024-11-17,Kolkata,430,20.76,No,Stable,Regular,Pune,235,14,66,11,Pune,35.97,9.65,33.02,10.48,Groceries,8926.800000000001,Maintain Stock,November
235,Rice,2024-11-17,Kolkata,430,20.76,No,Stable,Regular,Chennai,210,8,45,7,Mumbai,78.15,89.08,1.54,16.21,Groceries,8926.800000000001,Maintain Stock,November
236,Rice,2024-11-17,Kolkata,430,20.76,No,Stable,Regular,Chennai,210,8,45,7,Mumbai,23.68,5.26,23.68,14.19,Groceries,8926.800000000001,Maintain Stock,November
237,Rice,2024-11-17,Kolkata,430,20.76,No,Stable,Regular,Chennai,210,8,45,7,Kolkata,51.31,25.86,38.14,5.73,Groceries,8926.800000000001,Maintain Stock,November
238,Rice,2024-11-17,Kolkata,430,20.76,No,Stable,Regular,Chennai,210,8,45,7,Pune,35.97,9.65,33.02,10.48,Groceries,8926.800000000001,Maintain Stock,November
239,Rice,2024-11-17,Kolkata,430,20.76,No,Stable,Regular,Bangalore,957,10,93,2,Mumbai,78.15,89.08,1.54,16.21,Groceries,8926.800000000001,Maintain Stock,November
240,Rice,2024-11-17,Kolkata,430,20.76,No,Stable,Regular,Bangalore,957,10,93,2,Mumbai,23.68,5.26,23.68,14.19,Groceries,8926.800000000001,Maintain Stock,November
241,Rice,2024-11-17,Kolkata,430,20.76,No,Stable,Regular,Bangalore,957,10,93,2,Kolkata,51.31,25.86,38.14,5.73,Groceries,8926.800000000001,Maintain Stock,November
242,Rice,2024-11-17,Kolkata,430,20.76,No,Stable,Regular,Bangalore,957,10,93,2,Pune,35.97,9.65,33.02,10.48,Groceries,8926.800000000001,Maintain Stock,November
243,Bookshelf,2024-06-23,Bangalore,323,79.72,No,Decreasing,Regular,Chennai,888,17,121,1,Chennai,79.72,76.97,4.03,7.69,Furniture,25749.56,Maintain Stock,June
244,Bookshelf,2024-06-23,Bangalore,323,79.72,No,Decreasing,Regular,Mumbai,369,9,32,4,Chennai,79.72,76.97,4.03,7.69,Furniture,25749.56,Maintain Stock,June
245,Sofa,2024-02-02,Ahmedabad,489,27.44,Yes,Stable,Regular,Chennai,297,4,155,12,Bangalore,27.44,23.52,5.07,1.8,Furniture,13418.16,Maintain Stock,February
246,Desk,2024-04-22,Delhi,1,9.9,Yes,Decreasing,Premium,Hyderabad,193,18,76,4,Chennai,99.55,35.66,38.05,3.03,Furniture,9.9,Reduce Stock,April
247,Desk,2024-04-22,Delhi,1,9.9,Yes,Decreasing,Premium,Hyderabad,193,18,76,4,Hyderabad,21.56,55.93,21.56,18.05,Furniture,9.9,Reduce Stock,April
248,Desk,2024-04-22,Delhi,1,9.9,Yes,Decreasing,Premium,Hyderabad,193,18,76,4,Kolkata,72.72,32.33,29.05,0.67,Furniture,9.9,Reduce Stock,April
249,Headphones,2024-02-23,Bangalore,126,30.72,Yes,Stable,Premium,Bangalore,925,14,96,12,Chennai,30.72,6.66,10.07,17.29,Electronics,3870.72,Reduce Stock,February
250,Headphones,2024-02-23,Bangalore,126,62.18,Yes,Stable,Premium,Bangalore,925,14,96,12,Hyderabad,62.18,34.49,13.2,10.82,Electronics,7834.68,Reduce Stock,February
251,Headphones,2024-02-23,Bangalore,126,41.43,Yes,Stable,Premium,Bangalore,925,14,96,12,Mumbai,41.43,77.07,36.62,3.31,Electronics,5220.18,Reduce Stock,February
252,Headphones,2024-02-23,Bangalore,126,30.72,Yes,Stable,Premium,Hyderabad,770,6,158,7,Chennai,30.72,6.66,10.07,17.29,Electronics,3870.72,Reduce Stock,February
253,Headphones,2024-02-23,Bangalore,126,62.18,Yes,Stable,Premium,Hyderabad,770,6,158,7,Hyderabad,62.18,34.49,13.2,10.82,Electronics,7834.68,Reduce Stock,February
254,Headphones,2024-02-23,Bangalore,126,41.43,Yes,Stable,Premium,Hyderabad,770,6,158,7,Mumbai,41.43,77.07,36.62,3.31,Electronics,5220.18,Reduce Stock,February
255,Sneakers,2024-12-24,Chennai,426,50.31,No,Decreasing,Budget,Pune,253,0,53,4,Bangalore,54.32,97.72,47.23,13.24,Fashion,21432.06,Maintain Stock,December
256,Desk,2024-08-21,Delhi,198,29.84,No,Decreasing,Premium,Chennai,836,5,72,1,Delhi,44.01,49.07,28.32,18.05,Furniture,5908.32,Maintain Stock,August
257,Desk,2024-08-21,Delhi,198,23.6,No,Decreasing,Premium,Chennai,836,5,72,1,Mumbai,23.6,15.33,23.6,6.83,Furniture,4672.8,Maintain Stock,August
258,Desk,2024-08-21,Delhi,198,29.84,No,Decreasing,Premium,Bangalore,381,2,66,5,Delhi,44.01,49.07,28.32,18.05,Furniture,5908.32,Maintain Stock,August
259,Desk,2024-08-21,Delhi,198,23.6,No,Decreasing,Premium,Bangalore,381,2,66,5,Mumbai,23.6,15.33,23.6,6.83,Furniture,4672.8,Maintain Stock,August
260,Jacket,2024-08-13,Kolkata,93,67.18,Yes,Stable,Budget,Hyderabad,936,3,62,5,Bangalore,88.61,54.75,43.58,1.65,Fashion,6247.740000000001,Reduce Stock,August
261,Headphones,2024-08-14,Kolkata,455,82.67,No,Stable,Regular,Bangalore,689,16,45,7,Mumbai,82.67,99.22,16.18,7.89,Electronics,37614.85,Maintain Stock,August
262,Coffee,2024-12-10,Pune,189,5.43,No,Stable,Budget,Ahmedabad,876,11,168,5,Pune,5.43,18.39,5.43,11.57,Groceries,1026.27,Maintain Stock,December
263,Coffee,2024-12-10,Pune,189,52.63,No,Stable,Budget,Ahmedabad,876,11,168,5,Chennai,52.63,50.8,49.08,14.72,Groceries,9947.07,Maintain Stock,December
264,Washing Machine,2024-08-10,Delhi,265,50.6,Yes,Decreasing,Premium,Bangalore,678,1,129,2,Ahmedabad,55.79,92.35,20.04,1.09,Home Appliances,13409.0,Maintain Stock,August
265,Washing Machine,2024-08-10,Delhi,265,27.84,Yes,Decreasing,Premium,Bangalore,678,1,129,2,Bangalore,27.84,40.69,5.79,10.05,Home Appliances,7377.6,Maintain Stock,August
266,Washing Machine,2024-08-10,Delhi,265,50.6,Yes,Decreasing,Premium,Ahmedabad,523,9,52,4,Ahmedabad,55.79,92.35,20.04,1.09,Home Appliances,13409.0,Maintain Stock,August
267,Washing Machine,2024-08-10,Delhi,265,27.84,Yes,Decreasing,Premium,Ahmedabad,523,9,52,4,Bangalore,27.84,40.69,5.79,10.05,Home Appliances,7377.6,Maintain Stock,August
268,Desk,2024-11-09,Bangalore,299,6.36,Yes,Increasing,Budget,Ahmedabad,386,1,72,3,Bangalore,22.9,8.89,22.9,10.2,Furniture,1901.64,Maintain Stock,November
269,Desk,2024-11-09,Bangalore,299,6.36,Yes,Increasing,Budget,Bangalore,634,0,44,5,Bangalore,22.9,8.89,22.9,10.2,Furniture,1901.64,Maintain Stock,November
270,Hoodie,2024-02-12,Delhi,316,21.12,Yes,Stable,Budget,Ahmedabad,782,13,175,14,Bangalore,21.87,91.14,21.87,17.34,Fashion,6673.92,Maintain Stock,February
271,Hoodie,2024-02-12,Delhi,316,21.12,Yes,Stable,Budget,Ahmedabad,782,13,175,14,Ahmedabad,69.69,47.05,16.45,15.54,Fashion,6673.92,Maintain Stock,February
272,Hoodie,2024-02-12,Delhi,316,21.12,Yes,Stable,Budget,Ahmedabad,782,13,175,14,Bangalore,92.75,65.47,16.04,6.39,Fashion,6673.92,Maintain Stock,February
273,Snacks,2024-02-25,Kolkata,368,72.69,Yes,Decreasing,Budget,Bangalore,997,17,151,1,Pune,93.32,19.16,11.45,9.12,Groceries,26749.92,Maintain Stock,February
274,Snacks,2024-02-25,Kolkata,368,72.69,Yes,Decreasing,Budget,Bangalore,997,17,151,1,Bangalore,97.35,89.62,2.97,17.43,Groceries,26749.92,Maintain Stock,February
275,T-Shirt,2024-03-08,Bangalore,485,11.85,Yes,Stable,Budget,Pune,790,15,178,2,Chennai,63.7,56.1,44.74,2.57,Fashion,5747.25,Maintain Stock,March
276,T-Shirt,2024-03-08,Bangalore,485,11.85,Yes,Stable,Budget,Pune,790,15,178,2,Pune,31.69,8.2,31.69,12.51,Fashion,5747.25,Maintain Stock,March
277,T-Shirt,2024-03-08,Bangalore,485,11.85,Yes,Stable,Budget,Ahmedabad,219,16,101,9,Chennai,63.7,56.1,44.74,2.57,Fashion,5747.25,Maintain Stock,March
278,T-Shirt,2024-03-08,Bangalore,485,11.85,Yes,Stable,Budget,Ahmedabad,219,16,101,9,Pune,31.69,8.2,31.69,12.51,Fashion,5747.25,Maintain Stock,March
279,Keyboard,2024-07-11,Ahmedabad,343,39.06,Yes,Increasing,Regular,Mumbai,183,0,99,7,Hyderabad,88.33,36.58,44.99,8.99,Electronics,13397.58,Maintain Stock,July
280,Refrigerator,2024-08-25,Ahmedabad,375,23.92,No,Increasing,Budget,Bangalore,275,14,94,2,Bangalore,23.92,31.64,2.84,8.0,Home Appliances,8970.0,Maintain Stock,August
281,Refrigerator,2024-08-25,Ahmedabad,375,23.92,No,Increasing,Budget,Chennai,729,4,82,9,Bangalore,23.92,31.64,2.84,8.0,Home Appliances,8970.0,Maintain Stock,August
282,Sofa,2024-11-14,Kolkata,419,5.48,Yes,Stable,Regular,Kolkata,386,0,80,13,Pune,5.48,11.21,5.48,14.93,Furniture,2296.1200000000003,Maintain Stock,November
283,Monitor,2024-07-08,Bangalore,203,5.68,No,Stable,Premium,Pune,140,6,71,4,Bangalore,5.68,25.29,5.68,0.83,Electronics,1153.04,Maintain Stock,July
284,Monitor,2024-07-08,Bangalore,203,68.35,No,Stable,Premium,Pune,140,6,71,4,Mumbai,82.9,99.38,26.21,16.78,Electronics,13875.05,Maintain Stock,July
285,Monitor,2024-07-08,Bangalore,203,5.68,No,Stable,Premium,Delhi,269,14,187,13,Bangalore,5.68,25.29,5.68,0.83,Electronics,1153.04,Maintain Stock,July
286,Monitor,2024-07-08,Bangalore,203,68.35,No,Stable,Premium,Delhi,269,14,187,13,Mumbai,82.9,99.38,26.21,16.78,Electronics,13875.05,Maintain Stock,July
